INDEX,RCR,UTC DATE,UTC TIME,LOCAL DATE,LOCAL TIME,MS,VALID,LATITUDE,N/S,LONGITUDE,E/W,HEIGHT,SPEED,
4999,T,2018/5/4,23:47:55,2018/5/4,16:47:55,  0,DGPS,45.505589,N,-122.684336,W,36,0.036,
5000,T,2018/5/4,23:47:56,2018/5/4,16:47:56,  0,DGPS,45.505589,N,-122.684336,W,36,0.023,
5001,T,2018/5/4,23:47:57,2018/5/4,16:47:57,  0,DGPS,45.505589,N,-122.684336,W,36,0.014,
5002,T,2018/5/4,23:47:58,2018/5/4,16:47:58,  0,DGPS,45.505589,N,-122.684336,W,36,0.018,
5003,T,2018/5/4,23:47:59,2018/5/4,16:47:59,  0,DGPS,45.505589,N,-122.684336,W,36,0.010,
5004,T,2018/5/4,23:48:0,2018/5/4,16:48:0,  0,DGPS,45.505589,N,-122.684336,W,36,0.005,
5005,T,2018/5/4,23:48:1,2018/5/4,16:48:1,  0,DGPS,45.505589,N,-122.684336,W,36,0.005,
5006,T,2018/5/4,23:48:2,2018/5/4,16:48:2,  0,DGPS,45.505589,N,-122.684336,W,36,0.015,
5007,T,2018/5/4,23:48:3,2018/5/4,16:48:3,  0,DGPS,45.505589,N,-122.684336,W,36,0.005,
5008,T,2018/5/4,23:48:4,2018/5/4,16:48:4,  0,DGPS,45.505589,N,-122.684336,W,36,0.009,
5009,T,2018/5/4,23:48:5,2018/5/4,16:48:5,  0,DGPS,45.505589,N,-122.684336,W,36,0.005,
5010,T,2018/5/4,23:48:6,2018/5/4,16:48:6,  0,DGPS,45.505589,N,-122.684336,W,36,0.011,
5011,T,2018/5/4,23:48:7,2018/5/4,16:48:7,  0,DGPS,45.505589,N,-122.684336,W,36,0.014,
5012,T,2018/5/4,23:48:8,2018/5/4,16:48:8,  0,DGPS,45.505589,N,-122.684337,W,36,0.001,
5013,T,2018/5/4,23:48:9,2018/5/4,16:48:9,  0,DGPS,45.505589,N,-122.684337,W,36,0.012,
5014,T,2018/5/4,23:48:10,2018/5/4,16:48:10,  0,DGPS,45.505589,N,-122.684337,W,36,0.012,
5015,T,2018/5/4,23:48:11,2018/5/4,16:48:11,  0,DGPS,45.505589,N,-122.684337,W,36,0.005,
5016,T,2018/5/4,23:48:12,2018/5/4,16:48:12,  0,DGPS,45.505589,N,-122.684337,W,36,0.010,
5017,T,2018/5/4,23:48:13,2018/5/4,16:48:13,  0,DGPS,45.505589,N,-122.684337,W,36,0.006,
5018,T,2018/5/4,23:48:14,2018/5/4,16:48:14,  0,DGPS,45.505589,N,-122.684337,W,36,0.010,
5019,T,2018/5/4,23:48:15,2018/5/4,16:48:15,  0,DGPS,45.505589,N,-122.684337,W,36,0.018,
5020,T,2018/5/4,23:48:16,2018/5/4,16:48:16,  0,DGPS,45.505589,N,-122.684337,W,36,0.011,
5021,T,2018/5/4,23:48:17,2018/5/4,16:48:17,  0,DGPS,45.505589,N,-122.684337,W,36,0.019,
5022,T,2018/5/4,23:48:18,2018/5/4,16:48:18,  0,DGPS,45.505589,N,-122.684337,W,36,0.024,
5023,T,2018/5/4,23:48:19,2018/5/4,16:48:19,  0,DGPS,45.505589,N,-122.684338,W,36,0.012,
5024,T,2018/5/4,23:48:20,2018/5/4,16:48:20,  0,DGPS,45.505589,N,-122.684338,W,36,0.012,
5025,T,2018/5/4,23:48:21,2018/5/4,16:48:21,  0,DGPS,45.505589,N,-122.684338,W,36,0.023,
5026,T,2018/5/4,23:48:22,2018/5/4,16:48:22,  0,DGPS,45.505589,N,-122.684338,W,36,0.014,
5027,T,2018/5/4,23:48:23,2018/5/4,16:48:23,  0,DGPS,45.505589,N,-122.684338,W,36,0.007,
5028,T,2018/5/4,23:48:24,2018/5/4,16:48:24,  0,DGPS,45.505589,N,-122.684338,W,36,0.005,
5029,T,2018/5/4,23:48:25,2018/5/4,16:48:25,  0,DGPS,45.505589,N,-122.684338,W,36,0.005,
5030,T,2018/5/4,23:48:26,2018/5/4,16:48:26,  0,DGPS,45.505589,N,-122.684338,W,36,0.005,
5031,T,2018/5/4,23:48:27,2018/5/4,16:48:27,  0,DGPS,45.505589,N,-122.684338,W,36,0.016,
5032,T,2018/5/4,23:48:28,2018/5/4,16:48:28,  0,DGPS,45.505589,N,-122.684338,W,36,0.019,
5033,T,2018/5/4,23:48:29,2018/5/4,16:48:29,  0,DGPS,45.505589,N,-122.684338,W,36,0.007,
5034,T,2018/5/4,23:48:30,2018/5/4,16:48:30,  0,DGPS,45.505589,N,-122.684338,W,36,0.014,
5035,T,2018/5/4,23:48:31,2018/5/4,16:48:31,  0,DGPS,45.505589,N,-122.684338,W,36,0.014,
5036,T,2018/5/4,23:48:32,2018/5/4,16:48:32,  0,DGPS,45.505590,N,-122.684338,W,36,0.014,
5037,T,2018/5/4,23:48:33,2018/5/4,16:48:33,  0,DGPS,45.505590,N,-122.684338,W,36,0.013,
5038,T,2018/5/4,23:48:34,2018/5/4,16:48:34,  0,DGPS,45.505590,N,-122.684338,W,36,0.007,
5039,T,2018/5/4,23:48:35,2018/5/4,16:48:35,  0,DGPS,45.505590,N,-122.684338,W,36,0.005,
5040,T,2018/5/4,23:48:36,2018/5/4,16:48:36,  0,DGPS,45.505590,N,-122.684338,W,36,0.021,
5041,T,2018/5/4,23:48:37,2018/5/4,16:48:37,  0,DGPS,45.505590,N,-122.684338,W,36,0.013,
5042,T,2018/5/4,23:48:38,2018/5/4,16:48:38,  0,DGPS,45.505590,N,-122.684338,W,36,0.019,
5043,T,2018/5/4,23:48:39,2018/5/4,16:48:39,  0,DGPS,45.505590,N,-122.684338,W,36,0.015,
5044,T,2018/5/4,23:48:40,2018/5/4,16:48:40,  0,DGPS,45.505590,N,-122.684338,W,36,0.098,
5045,T,2018/5/4,23:48:41,2018/5/4,16:48:41,  0,DGPS,45.505590,N,-122.684338,W,36,0.657,
5046,T,2018/5/4,23:48:42,2018/5/4,16:48:42,  0,DGPS,45.505590,N,-122.684338,W,36,0.888,
5047,T,2018/5/4,23:48:43,2018/5/4,16:48:43,  0,DGPS,45.505592,N,-122.684337,W,36,3.614,
5048,T,2018/5/4,23:48:44,2018/5/4,16:48:44,  0,DGPS,45.505606,N,-122.684344,W,36,5.483,
5049,T,2018/5/4,23:48:45,2018/5/4,16:48:45,  0,DGPS,45.505608,N,-122.684365,W,36,5.750,
5050,T,2018/5/4,23:48:46,2018/5/4,16:48:46,  0,DGPS,45.505622,N,-122.684373,W,36,6.242,
5051,T,2018/5/4,23:48:47,2018/5/4,16:48:47,  0,DGPS,45.505642,N,-122.684369,W,36,6.707,
5052,T,2018/5/4,23:48:48,2018/5/4,16:48:48,  0,DGPS,45.505663,N,-122.684370,W,36,6.059,
5053,T,2018/5/4,23:48:49,2018/5/4,16:48:49,  0,DGPS,45.505675,N,-122.684369,W,36,2.709,
5054,T,2018/5/4,23:48:50,2018/5/4,16:48:50,  0,DGPS,45.505679,N,-122.684371,W,36,0.228,
5055,T,2018/5/4,23:48:51,2018/5/4,16:48:51,  0,DGPS,45.505682,N,-122.684371,W,36,0.080,
5056,T,2018/5/4,23:48:52,2018/5/4,16:48:52,  0,DGPS,45.505684,N,-122.684371,W,36,0.009,
5057,T,2018/5/4,23:48:53,2018/5/4,16:48:53,  0,DGPS,45.505686,N,-122.684371,W,36,0.026,
5058,T,2018/5/4,23:48:54,2018/5/4,16:48:54,  0,DGPS,45.505686,N,-122.684371,W,36,0.008,
5059,T,2018/5/4,23:48:55,2018/5/4,16:48:55,  0,DGPS,45.505686,N,-122.684371,W,36,0.010,
5060,T,2018/5/4,23:48:56,2018/5/4,16:48:56,  0,DGPS,45.505686,N,-122.684371,W,36,0.033,
5061,T,2018/5/4,23:48:57,2018/5/4,16:48:57,  0,DGPS,45.505686,N,-122.684371,W,36,0.116,
5062,T,2018/5/4,23:48:58,2018/5/4,16:48:58,  0,DGPS,45.505686,N,-122.684371,W,36,0.071,
5063,T,2018/5/4,23:48:59,2018/5/4,16:48:59,  0,DGPS,45.505686,N,-122.684371,W,36,0.007,
5064,T,2018/5/4,23:49:0,2018/5/4,16:49:0,  0,DGPS,45.505686,N,-122.684372,W,36,0.027,
5065,T,2018/5/4,23:49:1,2018/5/4,16:49:1,  0,DGPS,45.505686,N,-122.684371,W,36,0.023,
5066,T,2018/5/4,23:49:2,2018/5/4,16:49:2,  0,DGPS,45.505686,N,-122.684371,W,36,0.042,
5067,T,2018/5/4,23:49:3,2018/5/4,16:49:3,  0,DGPS,45.505686,N,-122.684371,W,36,0.061,
5068,T,2018/5/4,23:49:4,2018/5/4,16:49:4,  0,DGPS,45.505686,N,-122.684371,W,36,0.051,
5069,T,2018/5/4,23:49:5,2018/5/4,16:49:5,  0,DGPS,45.505686,N,-122.684371,W,36,0.004,
5070,T,2018/5/4,23:49:6,2018/5/4,16:49:6,  0,DGPS,45.505686,N,-122.684371,W,36,0.011,
5071,T,2018/5/4,23:49:7,2018/5/4,16:49:7,  0,DGPS,45.505686,N,-122.684371,W,36,0.005,
5072,T,2018/5/4,23:49:8,2018/5/4,16:49:8,  0,DGPS,45.505686,N,-122.684371,W,36,0.014,
5073,T,2018/5/4,23:49:9,2018/5/4,16:49:9,  0,DGPS,45.505686,N,-122.684372,W,36,0.041,
5074,T,2018/5/4,23:49:10,2018/5/4,16:49:10,  0,DGPS,45.505686,N,-122.684372,W,36,0.024,
5075,T,2018/5/4,23:49:11,2018/5/4,16:49:11,  0,DGPS,45.505686,N,-122.684372,W,36,0.005,
5076,T,2018/5/4,23:49:12,2018/5/4,16:49:12,  0,DGPS,45.505686,N,-122.684372,W,36,0.005,
5077,T,2018/5/4,23:49:13,2018/5/4,16:49:13,  0,DGPS,45.505686,N,-122.684372,W,36,0.014,
5078,T,2018/5/4,23:49:14,2018/5/4,16:49:14,  0,DGPS,45.505686,N,-122.684372,W,36,0.008,
5079,T,2018/5/4,23:49:15,2018/5/4,16:49:15,  0,DGPS,45.505686,N,-122.684372,W,36,0.033,
5080,T,2018/5/4,23:49:16,2018/5/4,16:49:16,  0,DGPS,45.505686,N,-122.684372,W,36,0.026,
5081,T,2018/5/4,23:49:17,2018/5/4,16:49:17,  0,DGPS,45.505686,N,-122.684372,W,36,0.005,
5082,T,2018/5/4,23:49:18,2018/5/4,16:49:18,  0,DGPS,45.505686,N,-122.684372,W,35,0.004,
5083,T,2018/5/4,23:49:19,2018/5/4,16:49:19,  0,DGPS,45.505686,N,-122.684372,W,35,0.005,
5084,T,2018/5/4,23:49:20,2018/5/4,16:49:20,  0,DGPS,45.505686,N,-122.684372,W,35,0.010,
5085,T,2018/5/4,23:49:21,2018/5/4,16:49:21,  0,DGPS,45.505687,N,-122.684372,W,35,0.006,
5086,T,2018/5/4,23:49:22,2018/5/4,16:49:22,  0,DGPS,45.505687,N,-122.684372,W,35,0.031,
5087,T,2018/5/4,23:49:23,2018/5/4,16:49:23,  0,DGPS,45.505687,N,-122.684372,W,35,0.008,
5088,T,2018/5/4,23:49:24,2018/5/4,16:49:24,  0,DGPS,45.505687,N,-122.684372,W,36,0.006,
5089,T,2018/5/4,23:49:25,2018/5/4,16:49:25,  0,DGPS,45.505687,N,-122.684372,W,36,0.019,
5090,T,2018/5/4,23:49:26,2018/5/4,16:49:26,  0,DGPS,45.505687,N,-122.684372,W,36,0.008,
5091,T,2018/5/4,23:49:27,2018/5/4,16:49:27,  0,DGPS,45.505687,N,-122.684372,W,36,0.030,
5092,T,2018/5/4,23:49:28,2018/5/4,16:49:28,  0,DGPS,45.505687,N,-122.684372,W,36,0.053,
5093,T,2018/5/4,23:49:29,2018/5/4,16:49:29,  0,DGPS,45.505687,N,-122.684372,W,36,0.017,
5094,T,2018/5/4,23:49:30,2018/5/4,16:49:30,  0,DGPS,45.505687,N,-122.684372,W,36,0.009,
5095,T,2018/5/4,23:49:31,2018/5/4,16:49:31,  0,DGPS,45.505687,N,-122.684372,W,36,0.019,
5096,T,2018/5/4,23:49:32,2018/5/4,16:49:32,  0,DGPS,45.505687,N,-122.684373,W,36,0.026,
5097,T,2018/5/4,23:49:33,2018/5/4,16:49:33,  0,DGPS,45.505687,N,-122.684373,W,36,0.042,
5098,T,2018/5/4,23:49:34,2018/5/4,16:49:34,  0,DGPS,45.505687,N,-122.684373,W,36,0.041,
5099,T,2018/5/4,23:49:35,2018/5/4,16:49:35,  0,DGPS,45.505687,N,-122.684373,W,36,0.022,
5100,T,2018/5/4,23:49:36,2018/5/4,16:49:36,  0,DGPS,45.505687,N,-122.684373,W,36,0.013,
5101,T,2018/5/4,23:49:37,2018/5/4,16:49:37,  0,DGPS,45.505687,N,-122.684373,W,36,0.025,
5102,T,2018/5/4,23:49:38,2018/5/4,16:49:38,  0,DGPS,45.505687,N,-122.684373,W,36,0.015,
5103,T,2018/5/4,23:49:39,2018/5/4,16:49:39,  0,DGPS,45.505687,N,-122.684373,W,36,0.036,
5104,T,2018/5/4,23:49:40,2018/5/4,16:49:40,  0,DGPS,45.505687,N,-122.684373,W,36,0.054,
5105,T,2018/5/4,23:49:41,2018/5/4,16:49:41,  0,DGPS,45.505687,N,-122.684373,W,36,0.021,
5106,T,2018/5/4,23:49:42,2018/5/4,16:49:42,  0,DGPS,45.505687,N,-122.684373,W,36,0.013,
5107,T,2018/5/4,23:49:43,2018/5/4,16:49:43,  0,DGPS,45.505687,N,-122.684373,W,36,0.019,
5108,T,2018/5/4,23:49:44,2018/5/4,16:49:44,  0,DGPS,45.505687,N,-122.684373,W,36,0.037,
5109,T,2018/5/4,23:49:45,2018/5/4,16:49:45,  0,DGPS,45.505688,N,-122.684373,W,36,0.028,
5110,T,2018/5/4,23:49:46,2018/5/4,16:49:46,  0,DGPS,45.505688,N,-122.684373,W,36,0.020,
5111,T,2018/5/4,23:49:47,2018/5/4,16:49:47,  0,DGPS,45.505688,N,-122.684373,W,36,0.017,
5112,T,2018/5/4,23:49:48,2018/5/4,16:49:48,  0,DGPS,45.505688,N,-122.684374,W,36,0.011,
5113,T,2018/5/4,23:49:49,2018/5/4,16:49:49,  0,DGPS,45.505688,N,-122.684374,W,36,0.011,
5114,T,2018/5/4,23:49:50,2018/5/4,16:49:50,  0,DGPS,45.505689,N,-122.684374,W,36,0.018,
5115,T,2018/5/4,23:49:51,2018/5/4,16:49:51,  0,DGPS,45.505690,N,-122.684374,W,36,0.024,
5116,T,2018/5/4,23:49:52,2018/5/4,16:49:52,  0,DGPS,45.505690,N,-122.684374,W,36,0.011,
5117,T,2018/5/4,23:49:53,2018/5/4,16:49:53,  0,DGPS,45.505690,N,-122.684374,W,36,0.013,
5118,T,2018/5/4,23:49:54,2018/5/4,16:49:54,  0,DGPS,45.505691,N,-122.684374,W,36,0.011,
5119,T,2018/5/4,23:49:55,2018/5/4,16:49:55,  0,DGPS,45.505691,N,-122.684374,W,36,0.010,
5120,T,2018/5/4,23:49:56,2018/5/4,16:49:56,  0,DGPS,45.505691,N,-122.684374,W,36,0.007,
5121,T,2018/5/4,23:49:57,2018/5/4,16:49:57,  0,DGPS,45.505691,N,-122.684374,W,36,0.017,
5122,T,2018/5/4,23:49:58,2018/5/4,16:49:58,  0,DGPS,45.505691,N,-122.684374,W,36,0.010,
5123,T,2018/5/4,23:49:59,2018/5/4,16:49:59,  0,DGPS,45.505691,N,-122.684374,W,36,0.004,
5124,T,2018/5/4,23:50:0,2018/5/4,16:50:0,  0,DGPS,45.505691,N,-122.684374,W,36,0.004,
5125,T,2018/5/4,23:50:1,2018/5/4,16:50:1,  0,DGPS,45.505691,N,-122.684374,W,36,0.010,
5126,T,2018/5/4,23:50:2,2018/5/4,16:50:2,  0,DGPS,45.505691,N,-122.684374,W,36,0.003,
5127,T,2018/5/4,23:50:3,2018/5/4,16:50:3,  0,DGPS,45.505691,N,-122.684374,W,36,0.011,
5128,T,2018/5/4,23:50:4,2018/5/4,16:50:4,  0,DGPS,45.505692,N,-122.684375,W,36,0.013,
5129,T,2018/5/4,23:50:5,2018/5/4,16:50:5,  0,DGPS,45.505692,N,-122.684375,W,36,0.012,
5130,T,2018/5/4,23:50:6,2018/5/4,16:50:6,  0,DGPS,45.505692,N,-122.684375,W,36,0.003,
5131,T,2018/5/4,23:50:7,2018/5/4,16:50:7,  0,DGPS,45.505692,N,-122.684374,W,36,0.029,
5132,T,2018/5/4,23:50:8,2018/5/4,16:50:8,  0,DGPS,45.505692,N,-122.684374,W,36,0.158,
5133,T,2018/5/4,23:50:9,2018/5/4,16:50:9,  0,DGPS,45.505692,N,-122.684374,W,36,0.617,
5134,T,2018/5/4,23:50:10,2018/5/4,16:50:10,  0,DGPS,45.505693,N,-122.684374,W,36,0.504,
5135,T,2018/5/4,23:50:11,2018/5/4,16:50:11,  0,DGPS,45.505694,N,-122.684374,W,36,4.661,
5136,T,2018/5/4,23:50:12,2018/5/4,16:50:12,  0,DGPS,45.505746,N,-122.684369,W,34,14.541,
5137,T,2018/5/4,23:50:13,2018/5/4,16:50:13,  0,DGPS,45.505794,N,-122.684369,W,34,17.522,
5138,T,2018/5/4,23:50:14,2018/5/4,16:50:14,  0,DGPS,45.505843,N,-122.684370,W,33,18.292,
5139,T,2018/5/4,23:50:15,2018/5/4,16:50:15,  0,DGPS,45.505893,N,-122.684370,W,33,17.764,
5140,T,2018/5/4,23:50:16,2018/5/4,16:50:16,  0,DGPS,45.505941,N,-122.684368,W,33,17.050,
5141,T,2018/5/4,23:50:17,2018/5/4,16:50:17,  0,DGPS,45.505985,N,-122.684366,W,32,13.686,
5142,T,2018/5/4,23:50:18,2018/5/4,16:50:18,  0,DGPS,45.506020,N,-122.684363,W,33,10.098,
5143,T,2018/5/4,23:50:19,2018/5/4,16:50:19,  0,DGPS,45.506045,N,-122.684362,W,32,6.916,
5144,T,2018/5/4,23:50:20,2018/5/4,16:50:20,  0,DGPS,45.506064,N,-122.684358,W,32,4.348,
5145,T,2018/5/4,23:50:21,2018/5/4,16:50:21,  0,DGPS,45.506075,N,-122.684356,W,32,1.329,
5146,T,2018/5/4,23:50:22,2018/5/4,16:50:22,  0,DGPS,45.506076,N,-122.684347,W,33,0.145,
5147,T,2018/5/4,23:50:23,2018/5/4,16:50:23,  0,DGPS,45.506077,N,-122.684343,W,33,0.109,
5148,T,2018/5/4,23:50:24,2018/5/4,16:50:24,  0,DGPS,45.506077,N,-122.684335,W,34,0.178,
5149,T,2018/5/4,23:50:25,2018/5/4,16:50:25,  0,DGPS,45.506077,N,-122.684335,W,34,0.040,
5150,T,2018/5/4,23:50:26,2018/5/4,16:50:26,  0,DGPS,45.506077,N,-122.684334,W,34,0.028,
5151,T,2018/5/4,23:50:27,2018/5/4,16:50:27,  0,DGPS,45.506077,N,-122.684334,W,34,0.126,
5152,T,2018/5/4,23:50:28,2018/5/4,16:50:28,  0,DGPS,45.506077,N,-122.684334,W,34,0.126,
5153,T,2018/5/4,23:50:29,2018/5/4,16:50:29,  0,DGPS,45.506078,N,-122.684334,W,34,0.082,
5154,T,2018/5/4,23:50:30,2018/5/4,16:50:30,  0,DGPS,45.506078,N,-122.684334,W,34,0.102,
5155,T,2018/5/4,23:50:31,2018/5/4,16:50:31,  0,DGPS,45.506078,N,-122.684334,W,34,0.072,
5156,T,2018/5/4,23:50:32,2018/5/4,16:50:32,  0,DGPS,45.506078,N,-122.684334,W,34,0.101,
5157,T,2018/5/4,23:50:33,2018/5/4,16:50:33,  0,DGPS,45.506079,N,-122.684334,W,34,0.028,
5158,T,2018/5/4,23:50:34,2018/5/4,16:50:34,  0,DGPS,45.506079,N,-122.684334,W,34,0.061,
5159,T,2018/5/4,23:50:35,2018/5/4,16:50:35,  0,DGPS,45.506078,N,-122.684334,W,34,0.028,
5160,T,2018/5/4,23:50:36,2018/5/4,16:50:36,  0,DGPS,45.506079,N,-122.684334,W,34,0.059,
5161,T,2018/5/4,23:50:37,2018/5/4,16:50:37,  0,DGPS,45.506079,N,-122.684334,W,34,0.012,
5162,T,2018/5/4,23:50:38,2018/5/4,16:50:38,  0,DGPS,45.506079,N,-122.684333,W,34,0.031,
5163,T,2018/5/4,23:50:39,2018/5/4,16:50:39,  0,DGPS,45.506079,N,-122.684333,W,34,0.116,
5164,T,2018/5/4,23:50:40,2018/5/4,16:50:40,  0,DGPS,45.506079,N,-122.684333,W,34,0.375,
5165,T,2018/5/4,23:50:41,2018/5/4,16:50:41,  0,DGPS,45.506080,N,-122.684333,W,34,0.398,
5166,T,2018/5/4,23:50:42,2018/5/4,16:50:42,  0,DGPS,45.506081,N,-122.684334,W,34,0.285,
5167,T,2018/5/4,23:50:43,2018/5/4,16:50:43,  0,DGPS,45.506082,N,-122.684334,W,34,0.195,
5168,T,2018/5/4,23:50:44,2018/5/4,16:50:44,  0,DGPS,45.506082,N,-122.684334,W,34,0.157,
5169,T,2018/5/4,23:50:45,2018/5/4,16:50:45,  0,DGPS,45.506083,N,-122.684334,W,34,0.034,
5170,T,2018/5/4,23:50:46,2018/5/4,16:50:46,  0,DGPS,45.506083,N,-122.684334,W,34,0.033,
5171,T,2018/5/4,23:50:47,2018/5/4,16:50:47,  0,DGPS,45.506083,N,-122.684334,W,34,0.086,
5172,T,2018/5/4,23:50:48,2018/5/4,16:50:48,  0,DGPS,45.506083,N,-122.684334,W,34,0.090,
5173,T,2018/5/4,23:50:49,2018/5/4,16:50:49,  0,DGPS,45.506083,N,-122.684334,W,35,0.099,
5174,T,2018/5/4,23:50:50,2018/5/4,16:50:50,  0,DGPS,45.506082,N,-122.684333,W,35,0.092,
5175,T,2018/5/4,23:50:51,2018/5/4,16:50:51,  0,DGPS,45.506082,N,-122.684333,W,35,0.056,
5176,T,2018/5/4,23:50:52,2018/5/4,16:50:52,  0,DGPS,45.506082,N,-122.684333,W,35,0.083,
5177,T,2018/5/4,23:50:53,2018/5/4,16:50:53,  0,DGPS,45.506083,N,-122.684334,W,35,0.140,
5178,T,2018/5/4,23:50:54,2018/5/4,16:50:54,  0,DGPS,45.506083,N,-122.684334,W,35,0.160,
5179,T,2018/5/4,23:50:55,2018/5/4,16:50:55,  0,DGPS,45.506083,N,-122.684334,W,35,0.169,
5180,T,2018/5/4,23:50:56,2018/5/4,16:50:56,  0,DGPS,45.506084,N,-122.684335,W,35,0.122,
5181,T,2018/5/4,23:50:57,2018/5/4,16:50:57,  0,DGPS,45.506084,N,-122.684335,W,35,0.048,
5182,T,2018/5/4,23:50:58,2018/5/4,16:50:58,  0,DGPS,45.506084,N,-122.684335,W,35,0.040,
5183,T,2018/5/4,23:50:59,2018/5/4,16:50:59,  0,DGPS,45.506084,N,-122.684335,W,35,0.049,
5184,T,2018/5/4,23:51:0,2018/5/4,16:51:0,  0,DGPS,45.506084,N,-122.684335,W,35,0.027,
5185,T,2018/5/4,23:51:1,2018/5/4,16:51:1,  0,DGPS,45.506084,N,-122.684335,W,35,0.036,
5186,T,2018/5/4,23:51:2,2018/5/4,16:51:2,  0,DGPS,45.506084,N,-122.684335,W,35,0.035,
5187,T,2018/5/4,23:51:3,2018/5/4,16:51:3,  0,DGPS,45.506084,N,-122.684335,W,35,0.057,
5188,T,2018/5/4,23:51:4,2018/5/4,16:51:4,  0,DGPS,45.506084,N,-122.684335,W,35,0.057,
5189,T,2018/5/4,23:51:5,2018/5/4,16:51:5,  0,DGPS,45.506084,N,-122.684335,W,35,0.060,
5190,T,2018/5/4,23:51:6,2018/5/4,16:51:6,  0,DGPS,45.506084,N,-122.684335,W,35,0.066,
5191,T,2018/5/4,23:51:7,2018/5/4,16:51:7,  0,DGPS,45.506084,N,-122.684335,W,35,0.064,
5192,T,2018/5/4,23:51:8,2018/5/4,16:51:8,  0,DGPS,45.506084,N,-122.684335,W,35,0.065,
5193,T,2018/5/4,23:51:9,2018/5/4,16:51:9,  0,DGPS,45.506084,N,-122.684335,W,35,0.052,
5194,T,2018/5/4,23:51:10,2018/5/4,16:51:10,  0,DGPS,45.506084,N,-122.684334,W,35,0.040,
5195,T,2018/5/4,23:51:11,2018/5/4,16:51:11,  0,DGPS,45.506084,N,-122.684334,W,35,0.042,
5196,T,2018/5/4,23:51:12,2018/5/4,16:51:12,  0,DGPS,45.506084,N,-122.684334,W,35,0.044,
5197,T,2018/5/4,23:51:13,2018/5/4,16:51:13,  0,DGPS,45.506084,N,-122.684334,W,35,0.056,
5198,T,2018/5/4,23:51:14,2018/5/4,16:51:14,  0,DGPS,45.506084,N,-122.684334,W,35,0.043,
5199,T,2018/5/4,23:51:15,2018/5/4,16:51:15,  0,DGPS,45.506084,N,-122.684334,W,35,0.045,
5200,T,2018/5/4,23:51:16,2018/5/4,16:51:16,  0,DGPS,45.506084,N,-122.684335,W,35,0.066,
5201,T,2018/5/4,23:51:17,2018/5/4,16:51:17,  0,DGPS,45.506084,N,-122.684335,W,35,0.231,
5202,T,2018/5/4,23:51:18,2018/5/4,16:51:18,  0,DGPS,45.506084,N,-122.684335,W,35,0.584,
5203,T,2018/5/4,23:51:19,2018/5/4,16:51:19,  0,DGPS,45.506085,N,-122.684335,W,35,0.990,
5204,T,2018/5/4,23:51:20,2018/5/4,16:51:20,  0,DGPS,45.506087,N,-122.684334,W,34,2.123,
5205,T,2018/5/4,23:51:21,2018/5/4,16:51:21,  0,DGPS,45.506092,N,-122.684332,W,34,1.659,
5206,T,2018/5/4,23:51:22,2018/5/4,16:51:22,  0,DGPS,45.506097,N,-122.684332,W,35,1.024,
5207,T,2018/5/4,23:51:23,2018/5/4,16:51:23,  0,DGPS,45.506099,N,-122.684332,W,35,0.641,
5208,T,2018/5/4,23:51:24,2018/5/4,16:51:24,  0,DGPS,45.506101,N,-122.684331,W,35,0.411,
5209,T,2018/5/4,23:51:25,2018/5/4,16:51:25,  0,DGPS,45.506102,N,-122.684331,W,35,0.286,
5210,T,2018/5/4,23:51:26,2018/5/4,16:51:26,  0,DGPS,45.506103,N,-122.684331,W,35,0.218,
5211,T,2018/5/4,23:51:27,2018/5/4,16:51:27,  0,DGPS,45.506103,N,-122.684331,W,35,0.353,
5212,T,2018/5/4,23:51:28,2018/5/4,16:51:28,  0,DGPS,45.506104,N,-122.684331,W,35,0.418,
5213,T,2018/5/4,23:51:29,2018/5/4,16:51:29,  0,DGPS,45.506105,N,-122.684331,W,35,0.340,
5214,T,2018/5/4,23:51:30,2018/5/4,16:51:30,  0,DGPS,45.506106,N,-122.684331,W,35,0.267,
5215,T,2018/5/4,23:51:31,2018/5/4,16:51:31,  0,DGPS,45.506107,N,-122.684331,W,35,0.473,
5216,T,2018/5/4,23:51:32,2018/5/4,16:51:32,  0,DGPS,45.506108,N,-122.684331,W,35,1.045,
5217,T,2018/5/4,23:51:33,2018/5/4,16:51:33,  0,DGPS,45.506111,N,-122.684331,W,35,1.723,
5218,T,2018/5/4,23:51:34,2018/5/4,16:51:34,  0,DGPS,45.506115,N,-122.684330,W,35,3.428,
